CustomerID,Age,Gender,Location,Tenure,Number_of_Orders,Average_Order_Value,Total_Spending,Last_Purchase_Days_Ago,Payment_Method,Discount_Used,Satisfaction_Score,App_Usage_Time,Customer_Support_Calls,Returned_Orders,Churn
CUST015989,41,Male,Mumbai,15,26,1644.1,49931.95,138,UPI,0,10,61.7,2,2,No
CUST015990,35,Female,Hyderabad,67,121,2089.49,236154.81,73,UPI,1,5,3.5,4,30,Yes
CUST015991,23,Female,Mumbai,25,17,881.23,16567.2,1,Debit Card,0,9,31.9,0,2,No
CUST015992,45,Male,Bangalore,3,8,1214.68,8628.88,66,UPI,1,10,85.1,3,1,No
CUST015993,43,Female,Bangalore,68,42,1197.04,59914.11,7,UPI,0,2,2.9,2,4,Yes
CUST015994,33,Female,Chennai,11,16,825.71,14200.17,3,UPI,1,3,55.3,0,0,No
CUST015995,34,Female,Delhi,84,240,2389.52,462587.94,73,Debit Card,0,4,5.6,0,73,No
CUST015996,43,Female,Hyderabad,32,30,1618.06,52455.25,4,Credit Card,1,9,28.3,1,3,No
CUST015997,52,Male,Chennai,5,4,934.83,4159.94,15,UPI,0,4,17.3,1,1,Yes
CUST015998,34,Male,Delhi,21,58,984.46,65960.34,15,Credit Card,1,6,58.0,2,13,No
CUST015999,45,Female,Pune,15,38,2553.56,91855.57,20,Credit Card,1,2,6.2,1,6,No
CUST016000,44,Male,Chennai,16,46,1536.3,84366.79,66,Net Banking,1,8,35.1,1,9,Yes
CUST016001,48,Male,Kolkata,84,92,1581.51,130396.57,45,Credit Card,1,6,8.5,0,5,No
CUST016002,38,Female,Chennai,42,117,1968.43,196711.81,7,Credit Card,0,7,26.2,1,32,No
CUST016003,27,Male,Delhi,19,42,2497.05,121634.9,67,Debit Card,0,6,2.0,0,13,No
CUST016004,32,Male,Mumbai,26,37,2069.94,70997.44,264,UPI,1,8,25.3,4,5,Yes
CUST016005,42,Male,Chennai,5,14,1330.38,18245.7,19,Wallet,1,8,56.2,2,5,No
CUST016006,59,Female,Kolkata,20,49,1615.73,92440.87,73,Net Banking,1,8,63.4,3,9,No
CUST016007,32,Female,Mumbai,5,13,3767.61,40406.32,4,Debit Card,1,5,7.8,0,1,Yes
CUST016008,47,Male,Ahmedabad,12,29,2081.42,54967.06,13,UPI,0,7,8.2,2,3,No
CUST016009,34,Male,Hyderabad,1,1,770.75,834.92,12,UPI,0,3,28.4,0,0,Yes
CUST016010,39,Male,Delhi,24,32,1858.77,63929.03,8,Debit Card,0,9,2.4,3,2,Yes
CUST016011,56,Male,Ahmedabad,37,30,3691.04,96812.96,10,UPI,1,7,3.4,0,1,No
CUST016012,47,Male,Ahmedabad,4,8,1334.23,11564.72,17,Net Banking,1,6,4.1,2,1,No
CUST016013,23,Male,Mumbai,2,5,2270.18,13319.95,44,Debit Card,1,9,4.5,0,0,No
CUST016014,31,Male,Ahmedabad,34,72,3615.11,248017.66,1,Credit Card,0,9,6.1,0,19,No
CUST016015,53,Female,Delhi,1,1,1317.98,1104.51,16,Debit Card,0,6,46.5,6,0,Yes
CUST016016,39,Female,Hyderabad,22,50,1324.8,73759.78,6,Debit Card,1,8,7.3,2,4,Yes
CUST016017,24,Female,Delhi,28,79,859.88,79106.13,48,Wallet,0,4,16.6,2,5,Yes
CUST016018,28,Male,Bangalore,1,1,5145.67,4878.37,117,Credit Card,1,5,10.3,1,0,No
CUST016019,46,Female,Delhi,9,18,4100.95,88547.59,125,Net Banking,0,2,2.9,6,0,Yes
CUST016020,49,Female,Hyderabad,16,31,1598.42,42691.91,6,Debit Card,1,3,27.6,1,2,No
CUST016021,38,Male,Pune,5,3,4637.86,15950.45,36,Credit Card,1,8,9.5,0,1,No
CUST016022,67,Male,Hyderabad,82,164,607.41,89661.33,8,Credit Card,0,9,4.2,0,7,Yes
CUST016023,47,Male,Ahmedabad,4,7,2011.7,14625.79,66,Credit Card,1,10,22.0,1,0,No
CUST016024,35,Male,Mumbai,10,6,1137.96,6550.78,44,Debit Card,0,10,60.0,0,0,No
CUST016025,28,Female,Chennai,24,49,661.15,37084.09,104,Wallet,1,10,10.3,2,10,No
CUST016026,26,Male,Ahmedabad,1,2,4531.61,9276.34,71,Credit Card,0,5,90.9,1,0,No
CUST016027,42,Male,Bangalore,7,16,1722.77,26706.05,115,Credit Card,1,8,20.4,2,2,No
CUST016028,32,Female,Kolkata,18,12,2728.42,29502.45,49,Debit Card,0,7,6.7,0,0,Yes
CUST016029,58,Male,Mumbai,28,19,5234.16,92690.63,29,Credit Card,1,8,11.1,1,2,No
CUST016030,55,Male,Ahmedabad,10,9,834.25,8430.93,28,Credit Card,1,3,47.8,0,0,No
CUST016031,45,Female,Mumbai,2,4,1070.77,5040.08,101,Debit Card,0,7,10.6,0,0,No
CUST016032,23,Male,Mumbai,5,12,2077.61,24718.42,33,UPI,0,10,6.4,3,0,No
CUST016033,29,Male,Bangalore,5,11,1698.93,20755.51,15,Debit Card,1,7,22.0,1,1,No
CUST016034,53,Male,Pune,1,1,941.81,907.77,5,Debit Card,1,6,14.6,1,0,No
CUST016035,31,Male,Mumbai,55,85,4989.48,373976.72,63,UPI,1,3,10.7,2,3,Yes
CUST016036,51,Female,Kolkata,34,77,3628.2,308075.99,12,Debit Card,1,8,28.5,1,14,No
CUST016037,43,Male,Delhi,49,108,1737.41,200430.75,19,Credit Card,1,8,3.8,0,29,No
CUST016038,38,Female,Mumbai,12,6,1106.92,5494.28,27,Debit Card,1,3,85.9,1,0,No
CUST016039,29,Female,Chennai,28,51,1231.57,69727.57,12,Wallet,1,7,0.6,0,7,No
CUST016040,36,Female,Pune,18,10,1253.86,10918.53,10,UPI,0,5,95.1,0,1,No
CUST016041,40,Female,Ahmedabad,44,95,2062.17,211822.22,22,Debit Card,0,5,5.0,1,17,No
CUST016042,50,Male,Delhi,14,31,2213.05,68603.37,13,Credit Card,0,6,0.5,3,0,No
CUST016043,27,Male,Pune,22,13,2094.61,30207.59,78,Credit Card,0,8,24.3,1,1,Yes
CUST016044,34,Female,Mumbai,3,6,4624.68,28601.64,62,UPI,0,7,4.1,0,2,Yes
CUST016045,38,Male,Hyderabad,84,111,5429.55,704760.59,21,UPI,0,1,19.2,0,13,No
CUST016046,45,Male,Mumbai,62,103,2308.67,246391.68,23,Credit Card,1,5,19.5,6,8,No
CUST016047,27,Male,Bangalore,19,11,752.42,8687.41,47,Credit Card,0,2,10.2,3,0,No
CUST016048,22,Male,Pune,1,1,1985.4,1739.42,17,Credit Card,0,1,74.3,4,0,Yes
CUST016049,46,Female,Mumbai,84,200,901.49,157660.33,1,UPI,1,10,18.7,0,19,No
CUST016050,19,Female,Chennai,11,25,4466.94,117352.95,25,UPI,1,5,44.6,0,0,Yes
CUST016051,53,Male,Pune,12,19,3418.22,67331.22,91,Credit Card,1,8,21.8,1,0,No
CUST016052,36,Male,Delhi,9,16,1367.75,19090.29,89,Debit Card,0,4,45.8,1,2,No
CUST016053,19,Male,Pune,73,46,1947.87,84130.32,27,UPI,1,8,17.9,1,6,No
CUST016054,32,Female,Delhi,4,11,1026.76,11240.93,9,Net Banking,0,4,4.7,2,2,No
CUST016055,42,Female,Bangalore,1,1,813.06,802.77,47,Credit Card,1,7,69.5,0,0,No
CUST016056,31,Female,Pune,5,13,4253.53,62458.21,30,Credit Card,1,7,180.0,0,1,No
CUST016057,38,Female,Pune,11,27,1214.58,33249.56,54,Debit Card,1,10,4.3,3,4,Yes
CUST016058,46,Male,Delhi,42,124,710.7,81969.92,8,Net Banking,1,5,4.0,4,26,No
CUST016059,35,Male,Delhi,53,46,904.78,33792.42,36,Credit Card,1,6,11.7,3,1,No
CUST016060,26,Female,Chennai,1,1,631.64,697.19,8,Net Banking,0,10,13.3,2,0,No
CUST016061,34,Male,Chennai,52,36,1668.49,62844.46,34,UPI,0,3,9.8,2,1,Yes
CUST016062,54,Female,Mumbai,60,52,2529.88,150524.58,187,Debit Card,0,7,42.5,3,5,Yes
CUST016063,58,Female,Chennai,5,10,3651.06,30449.24,18,Credit Card,1,8,22.9,2,1,No
CUST016064,18,Female,Hyderabad,15,18,1883.7,30072.6,11,Credit Card,1,9,21.7,2,2,No
CUST016065,51,Male,Mumbai,30,56,853.56,42743.83,25,UPI,1,8,45.4,1,3,No
CUST016066,41,Male,Pune,14,28,2020.91,65403.94,162,UPI,1,9,0.1,2,3,No
CUST016067,49,Male,Bangalore,15,28,3401.08,102404.26,51,Debit Card,0,1,7.7,0,3,No
CUST016068,31,Male,Chennai,60,151,867.74,130159.91,55,UPI,1,9,12.6,3,13,No
CUST016069,18,Female,Chennai,9,15,1746.44,23538.53,79,Debit Card,0,2,26.1,0,0,Yes
CUST016070,45,Male,Bangalore,39,93,1017.85,112962.17,39,UPI,0,3,36.8,4,11,Yes
CUST016071,26,Female,Delhi,11,12,1817.49,22965.01,82,UPI,0,10,45.0,1,0,No
CUST016072,21,Female,Bangalore,5,13,2005.22,25596.54,23,Credit Card,0,9,36.8,3,0,No
CUST016073,22,Male,Hyderabad,14,41,1145.13,42378.78,93,Wallet,1,1,5.2,2,3,No
CUST016074,45,Female,Hyderabad,32,54,1202.53,76921.35,65,Net Banking,1,9,10.2,1,17,No
CUST016075,39,Female,Chennai,43,87,1583.07,122154.38,21,Credit Card,1,5,5.6,4,2,No
CUST016076,47,Female,Pune,13,18,1446.3,28736.79,17,Credit Card,1,5,51.2,3,0,No
CUST016077,46,Female,Chennai,1,1,1051.36,1093.75,2,Credit Card,1,8,41.4,2,0,Yes
CUST016078,32,Male,Delhi,18,14,1825.18,23155.48,8,Credit Card,0,8,6.5,2,2,Yes
CUST016079,37,Male,Chennai,43,102,1806.83,150629.95,15,Net Banking,1,7,22.5,2,12,No
CUST016080,31,Male,Pune,58,129,602.95,68043.45,10,UPI,1,6,10.9,1,23,No
CUST016081,35,Female,Kolkata,18,42,858.59,37904.73,92,Net Banking,1,10,7.9,3,2,No
CUST016082,26,Female,Bangalore,7,12,2152.21,24053.21,21,Credit Card,0,5,21.1,1,2,No
CUST016083,42,Female,Bangalore,15,39,976.14,38874.32,41,Credit Card,1,10,2.1,0,1,No
CUST016084,50,Male,Pune,44,103,1253.91,153303.73,19,Credit Card,1,8,65.6,0,11,No
CUST016085,28,Male,Bangalore,17,45,2570.37,110942.36,90,Credit Card,0,9,9.4,2,10,Yes
CUST016086,53,Female,Ahmedabad,64,151,1179.38,151281.56,13,Credit Card,0,5,10.8,0,6,No
CUST016087,39,Male,Bangalore,9,17,1848.13,27469.36,53,Credit Card,1,8,102.3,0,1,No
CUST016088,40,Female,Ahmedabad,26,44,4298.88,192371.57,7,Credit Card,1,9,46.9,1,0,No
CUST016089,18,Male,Mumbai,5,14,4182.26,51407.82,203,UPI,1,4,11.5,4,0,No
CUST016090,18,Female,Delhi,39,55,1744.69,91031.81,28,Wallet,1,7,49.3,1,4,No
CUST016091,39,Female,Delhi,1,1,1605.32,1893.26,87,Net Banking,1,6,7.8,1,0,No
CUST016092,47,Female,Ahmedabad,12,19,2793.79,58822.13,31,Credit Card,0,10,117.9,4,1,No
CUST016093,29,Female,Kolkata,11,19,1183.68,20235.45,348,Wallet,1,10,40.6,4,3,No
CUST016094,58,Male,Hyderabad,39,97,901.28,99085.32,14,Net Banking,0,7,7.6,1,17,No
CUST016095,46,Female,Kolkata,7,17,389.38,6787.93,49,UPI,1,2,54.7,1,0,Yes
CUST016096,27,Male,Kolkata,84,56,2247.99,110971.96,20,UPI,1,2,4.0,0,12,Yes
CUST016097,38,Male,Delhi,41,58,1521.5,83202.95,80,Credit Card,0,9,13.7,3,10,Yes
CUST016098,67,Female,Delhi,62,72,2037.91,122555.57,17,UPI,1,9,53.9,0,2,No
CUST016099,23,Female,Mumbai,27,75,3875.08,331879.66,69,Net Banking,1,4,5.2,2,2,No
CUST016100,44,Female,Delhi,14,39,1163.54,36581.88,23,Debit Card,1,4,36.6,1,17,No
CUST016101,34,Female,Hyderabad,15,25,1271.31,26010.14,57,Debit Card,1,5,54.3,1,4,Yes
CUST016102,46,Male,Hyderabad,3,7,3021.27,18378.64,2,Credit Card,1,6,5.8,2,0,No
CUST016103,53,Male,Bangalore,2,3,3915.19,12486.67,14,Net Banking,1,9,102.1,2,0,No
CUST016104,33,Male,Mumbai,84,50,780.16,34893.66,58,UPI,1,9,13.9,5,13,Yes
CUST016105,51,Male,Mumbai,43,79,789.34,64084.89,1,Net Banking,1,7,19.3,0,10,No
CUST016106,64,Male,Delhi,19,33,5865.47,175368.38,1,Debit Card,0,6,89.1,3,0,Yes
CUST016107,38,Female,Mumbai,3,4,3254.79,12678.41,73,Credit Card,0,8,4.3,2,0,No
CUST016108,47,Female,Ahmedabad,15,20,2566.79,54896.87,2,UPI,1,1,7.4,2,1,Yes
CUST016109,30,Female,Mumbai,3,3,766.64,1849.39,178,Debit Card,0,4,0.0,1,0,No
CUST016110,38,Male,Pune,26,54,2206.29,123380.26,98,Debit Card,0,6,8.4,1,2,Yes
CUST016111,35,Female,Bangalore,11,22,2847.15,75008.54,12,Wallet,1,7,9.1,3,2,No
CUST016112,47,Female,Chennai,9,16,1296.6,24644.12,136,UPI,0,7,13.6,2,1,No
CUST016113,52,Female,Chennai,28,15,2833.89,40847.02,114,UPI,0,3,19.2,0,0,No
CUST016114,36,Male,Mumbai,33,29,1640.05,40405.55,98,UPI,1,6,15.8,0,2,No
CUST016115,56,Male,Kolkata,12,26,2799.5,72553.2,91,Debit Card,1,6,7.4,0,1,No
CUST016116,56,Female,Kolkata,20,35,961.64,28697.66,4,Debit Card,0,10,5.9,1,0,Yes
CUST016117,48,Female,Delhi,44,119,3913.44,390611.0,77,Credit Card,0,7,9.9,0,14,Yes
CUST016118,31,Female,Mumbai,3,4,3868.2,14376.34,69,UPI,1,5,29.6,2,0,No
CUST016119,30,Female,Mumbai,36,103,804.95,82477.13,3,Credit Card,1,4,73.4,1,12,Yes
CUST016120,28,Male,Pune,5,9,981.63,9619.32,126,UPI,1,6,19.7,2,0,Yes
CUST016121,49,Male,Chennai,2,2,1011.28,2372.43,47,UPI,1,6,26.2,2,0,No
CUST016122,23,Male,Bangalore,20,46,2185.51,113731.65,18,UPI,1,8,12.8,0,5,Yes
CUST016123,46,Female,Delhi,27,52,1526.64,86130.13,75,Debit Card,1,9,60.8,2,0,No
CUST016124,25,Male,Chennai,5,8,2885.83,22973.86,116,Net Banking,1,2,0.2,2,0,No
CUST016125,47,Female,Delhi,42,52,3549.76,166058.17,66,Wallet,1,4,19.5,4,8,No
CUST016126,38,Male,Mumbai,8,17,1464.39,19970.8,58,Net Banking,0,6,56.4,3,0,No
CUST016127,54,Male,Bangalore,26,37,710.42,23357.75,28,UPI,1,6,31.3,0,8,No
CUST016128,51,Female,Kolkata,84,143,1176.1,156822.29,1,Debit Card,1,7,13.5,1,38,No
CUST016129,55,Male,Pune,11,32,3624.3,106968.63,32,Credit Card,1,4,32.4,1,0,No
CUST016130,55,Male,Kolkata,2,2,4354.33,10109.18,64,Credit Card,0,7,57.2,2,0,No
CUST016131,39,Female,Hyderabad,1,1,4947.27,5111.76,60,Net Banking,0,7,19.2,1,0,Yes
CUST016132,24,Female,Mumbai,14,17,2131.64,41392.31,23,UPI,1,5,88.2,3,1,No
CUST016133,25,Male,Bangalore,3,4,1641.76,7790.24,95,Debit Card,0,10,23.9,1,0,No
CUST016134,18,Female,Mumbai,9,9,641.97,6714.38,192,Debit Card,0,3,39.6,1,0,Yes
CUST016135,24,Male,Ahmedabad,16,40,1111.45,42948.27,29,Credit Card,1,4,51.9,2,0,No
CUST016136,38,Female,Hyderabad,2,2,1106.04,2295.42,28,UPI,0,7,28.2,1,0,No
CUST016137,31,Male,Mumbai,2,3,873.87,2318.29,23,Debit Card,1,6,17.4,2,0,Yes
CUST016138,35,Female,Ahmedabad,20,46,1819.46,79160.93,34,Debit Card,1,5,22.0,1,8,Yes
CUST016139,43,Female,Bangalore,65,105,1152.94,97585.83,65,Debit Card,0,7,11.4,0,5,No
CUST016140,34,Male,Mumbai,14,26,1512.9,46584.2,20,UPI,0,10,86.9,2,4,No
CUST016141,24,Female,Hyderabad,17,16,1214.43,19908.87,208,UPI,1,6,6.0,3,0,Yes
CUST016142,37,Male,Mumbai,3,5,707.23,4140.88,34,Credit Card,1,6,0.1,1,0,No
CUST016143,27,Male,Delhi,24,45,1941.53,86392.61,58,Credit Card,1,8,0.5,2,6,No
CUST016144,34,Female,Mumbai,64,64,2733.29,192357.48,1,Debit Card,1,6,8.4,1,1,No
CUST016145,54,Male,Hyderabad,4,4,1191.51,3976.37,4,Debit Card,1,7,3.9,2,0,No
CUST016146,34,Female,Delhi,7,16,2838.13,51253.96,150,UPI,1,10,26.6,2,1,Yes
CUST016147,59,Female,Pune,19,21,906.22,17531.64,3,Credit Card,1,4,41.9,0,0,Yes
CUST016148,55,Female,Chennai,15,28,1107.32,35524.18,7,UPI,1,6,100.5,2,10,No
CUST016149,31,Female,Bangalore,64,94,4934.14,484369.72,30,Credit Card,1,7,31.5,2,0,No
CUST016150,24,Female,Ahmedabad,3,8,1661.38,14473.79,36,UPI,1,8,180.0,1,2,No
CUST016151,37,Male,Delhi,4,2,3567.62,6573.67,23,UPI,1,2,9.6,1,1,No
CUST016152,51,Female,Pune,3,3,932.66,2644.58,22,Credit Card,1,4,42.5,3,0,No
CUST016153,32,Male,Mumbai,25,34,1902.78,75482.96,23,Credit Card,0,3,20.7,0,0,No
CUST016154,48,Male,Delhi,12,22,1785.76,33857.2,39,Credit Card,0,6,5.5,2,3,No
CUST016155,52,Female,Mumbai,5,4,3360.94,12127.03,35,UPI,1,5,5.9,5,0,No
CUST016156,28,Male,Ahmedabad,6,6,1536.83,10151.0,27,Debit Card,1,7,24.9,2,0,No
CUST016157,29,Male,Bangalore,6,15,1210.35,16717.36,5,UPI,0,8,1.1,5,3,No
CUST016158,46,Male,Pune,20,43,3078.3,145116.32,100,Net Banking,1,3,31.9,4,7,No
CUST016159,39,Male,Mumbai,32,26,1184.68,36086.15,68,UPI,1,5,127.0,1,2,No
CUST016160,29,Male,Chennai,5,5,1231.26,5019.29,11,Credit Card,1,7,15.1,1,0,No
CUST016161,33,Male,Bangalore,5,9,970.23,7992.18,14,UPI,0,3,79.7,1,1,No
CUST016162,37,Male,Ahmedabad,49,79,1786.07,118474.18,74,Credit Card,1,8,5.4,2,6,No
CUST016163,19,Female,Pune,6,6,3439.59,22762.77,5,Wallet,0,1,3.1,2,1,No
CUST016164,47,Male,Kolkata,3,8,2649.71,21985.75,19,UPI,1,2,5.7,2,1,No
CUST016165,32,Male,Bangalore,13,23,3057.44,74014.37,3,Credit Card,0,7,23.5,3,2,Yes
CUST016166,18,Male,Pune,15,26,1683.9,40837.03,2,Debit Card,1,6,3.3,0,2,No
CUST016167,37,Male,Delhi,10,13,1327.47,20397.99,43,Credit Card,1,10,42.4,0,1,No
CUST016168,29,Male,Hyderabad,63,132,1691.56,243539.78,44,UPI,0,6,52.9,1,31,No
CUST016169,58,Female,Ahmedabad,23,61,3250.46,175075.66,8,Wallet,1,9,69.4,1,9,No
CUST016170,30,Female,Chennai,39,109,1362.69,175681.68,39,Credit Card,1,7,0.7,2,4,No
CUST016171,24,Female,Mumbai,8,11,1559.39,17752.87,13,Debit Card,1,3,6.6,2,1,Yes
CUST016172,44,Female,Delhi,46,115,715.2,73229.6,16,Debit Card,0,10,7.2,1,2,No
CUST016173,30,Female,Chennai,10,27,1047.29,30827.91,43,Debit Card,1,7,0.3,5,5,Yes
CUST016174,28,Male,Mumbai,22,54,887.51,48351.65,29,Net Banking,0,3,35.0,1,9,Yes
CUST016175,44,Female,Bangalore,28,78,2896.55,224291.34,20,Debit Card,1,2,1.7,2,1,No
CUST016176,25,Female,Bangalore,26,25,1469.07,38536.28,7,Net Banking,1,2,20.8,0,0,Yes
CUST016177,20,Male,Kolkata,17,22,4454.57,110773.35,58,UPI,0,7,43.5,2,1,No
CUST016178,58,Female,Chennai,6,5,1970.52,11371.94,27,Debit Card,1,3,18.6,0,0,No
CUST016179,44,Female,Chennai,5,2,1974.47,3814.04,9,Credit Card,0,6,17.3,2,0,No
CUST016180,34,Female,Bangalore,8,18,2283.92,34523.94,107,UPI,1,9,10.3,1,1,Yes
CUST016181,37,Male,Bangalore,15,20,715.11,12722.53,47,Debit Card,0,5,9.2,2,0,No
CUST016182,44,Male,Chennai,59,154,1853.43,272992.41,167,UPI,0,8,10.6,1,4,No
CUST016183,49,Female,Mumbai,27,45,4645.22,185296.97,8,Debit Card,0,8,31.3,0,2,Yes
CUST016184,28,Male,Bangalore,1,2,1347.81,2371.63,28,Debit Card,0,8,29.4,0,0,No
CUST016185,42,Male,Bangalore,3,8,1629.28,12439.9,155,UPI,0,5,16.4,1,1,No
CUST016186,31,Male,Hyderabad,3,2,2298.32,3914.03,56,Wallet,1,10,92.7,1,0,Yes
CUST016187,35,Female,Chennai,18,19,1316.6,21604.88,16,UPI,0,4,20.0,0,3,Yes
CUST016188,39,Female,Delhi,2,2,797.6,1376.0,1,Debit Card,0,6,3.9,1,0,No
CUST016189,37,Female,Chennai,37,22,1727.2,36292.58,35,Net Banking,1,5,35.8,5,8,Yes
CUST016190,46,Male,Mumbai,14,35,1731.67,53054.41,26,Debit Card,1,8,3.9,0,4,No
CUST016191,43,Female,Hyderabad,4,7,1185.8,9321.44,25,UPI,1,8,85.7,2,0,No
CUST016192,19,Female,Delhi,35,18,824.03,16814.81,42,Credit Card,1,7,62.3,2,4,Yes
CUST016193,21,Female,Pune,15,38,950.1,35663.7,80,Debit Card,1,6,11.1,0,0,No
CUST016194,33,Female,Hyderabad,5,9,2631.27,24812.98,149,Credit Card,1,3,52.8,4,0,Yes
CUST016195,59,Female,Mumbai,3,2,1315.19,3097.25,46,Credit Card,1,8,27.6,0,0,No
CUST016196,27,Female,Delhi,84,74,1073.26,67739.97,42,UPI,0,6,8.2,2,14,Yes
CUST016197,35,Female,Hyderabad,39,43,3609.07,182961.18,68,Credit Card,0,4,62.0,1,5,No
CUST016198,31,Female,Hyderabad,4,4,1255.88,4619.08,33,Debit Card,1,6,8.0,1,0,No
CUST016199,31,Female,Chennai,2,4,1584.8,5888.24,55,Net Banking,0,1,38.0,1,0,No
CUST016200,40,Male,Delhi,10,18,883.3,18552.77,31,UPI,0,9,1.7,2,1,Yes
CUST016201,54,Male,Chennai,5,13,2375.94,35023.52,5,Credit Card,1,4,4.4,2,1,No
CUST016202,43,Male,Ahmedabad,45,114,2439.62,259911.45,28,UPI,1,8,8.1,0,15,No
CUST016203,28,Male,Bangalore,16,47,3384.94,131713.31,3,Credit Card,1,7,6.0,1,9,No
CUST016204,71,Male,Chennai,53,103,1870.2,154620.82,7,UPI,0,10,27.1,0,14,No
CUST016205,38,Male,Pune,30,72,4187.4,329848.2,16,UPI,0,8,110.2,2,11,No
CUST016206,31,Female,Mumbai,49,145,2836.16,332435.59,52,Debit Card,0,5,17.1,1,74,No
CUST016207,54,Female,Kolkata,43,30,1707.15,41589.29,43,Credit Card,1,4,19.9,1,6,Yes
CUST016208,32,Male,Pune,79,189,2059.85,407410.28,1,Debit Card,1,7,16.3,0,2,No
CUST016209,57,Male,Chennai,6,17,1760.31,31748.46,2,Debit Card,1,4,6.3,1,0,Yes
CUST016210,27,Male,Chennai,19,25,775.0,22832.67,12,UPI,1,3,20.9,1,1,No
CUST016211,55,Female,Kolkata,16,27,1453.12,33358.81,9,Debit Card,1,3,34.8,1,6,Yes
CUST016212,40,Male,Hyderabad,3,3,1313.31,3597.61,46,Debit Card,1,7,67.1,2,0,No
CUST016213,53,Male,Pune,3,3,1552.72,5073.05,100,Net Banking,1,2,33.9,1,0,Yes
CUST016214,60,Male,Delhi,36,106,2085.77,212954.68,25,Net Banking,1,4,61.9,2,39,Yes
CUST016215,24,Female,Mumbai,11,24,1302.89,32173.57,23,UPI,1,3,8.8,1,4,No
CUST016216,53,Female,Bangalore,2,3,2274.23,5704.86,28,Credit Card,1,9,17.0,2,0,No
CUST016217,21,Male,Mumbai,16,39,965.41,37581.29,62,Credit Card,1,5,32.0,1,2,No
CUST016218,25,Male,Bangalore,35,79,2264.31,197232.8,109,UPI,1,6,13.2,2,7,No
CUST016219,28,Female,Hyderabad,2,1,1441.29,1677.38,54,Debit Card,1,8,102.2,1,0,No
CUST016220,44,Male,Chennai,71,161,1417.44,210827.68,35,Net Banking,0,8,22.6,3,10,No
CUST016221,38,Female,Hyderabad,57,91,2226.02,198789.36,88,Net Banking,0,4,20.9,1,5,No
CUST016222,35,Female,Mumbai,41,33,1795.6,59888.81,22,Wallet,0,5,24.1,1,8,Yes
CUST016223,39,Male,Delhi,43,85,1347.73,131791.34,28,Credit Card,0,5,12.8,1,11,No
CUST016224,45,Female,Hyderabad,2,3,2932.24,9488.66,106,Debit Card,0,10,24.1,1,0,No
CUST016225,46,Male,Delhi,84,179,844.33,170332.95,36,Credit Card,1,2,28.3,1,7,Yes
CUST016226,51,Female,Delhi,7,10,1290.89,13626.51,38,Debit Card,0,4,18.0,2,2,No
CUST016227,59,Female,Hyderabad,8,5,1032.02,4556.64,93,Credit Card,1,6,4.6,1,1,Yes
CUST016228,37,Female,Hyderabad,1,1,1779.1,2014.71,210,UPI,0,9,44.6,2,0,No
CUST016229,31,Male,Delhi,36,107,1238.96,154713.24,18,Wallet,1,9,39.5,4,10,No
CUST016230,45,Male,Kolkata,84,231,2265.81,541149.45,32,Wallet,1,5,15.7,3,92,No
CUST016231,24,Male,Pune,2,4,1638.07,6172.85,26,Net Banking,1,6,0.4,3,0,No
CUST016232,29,Female,Chennai,60,161,1372.79,219822.98,1,Credit Card,1,8,88.3,3,21,Yes
CUST016233,49,Male,Pune,10,15,1358.36,19863.51,4,Debit Card,1,5,9.2,2,2,No
CUST016234,36,Female,Ahmedabad,3,2,5810.58,10782.51,14,UPI,1,6,2.2,0,0,No
CUST016235,23,Female,Ahmedabad,13,8,1778.91,14375.76,39,Debit Card,1,3,28.0,2,1,Yes
CUST016236,20,Female,Mumbai,31,70,1052.51,73017.74,16,Credit Card,1,6,0.3,1,0,No
CUST016237,38,Female,Bangalore,37,22,2182.47,45566.15,36,Debit Card,0,5,95.9,1,4,No
CUST016238,51,Female,Hyderabad,2,1,2074.56,1999.05,4,UPI,0,8,15.4,1,0,No
CUST016239,51,Male,Mumbai,77,94,1687.2,168334.06,42,Credit Card,1,8,6.0,1,14,Yes
CUST016240,39,Female,Mumbai,1,2,817.53,1389.32,49,Credit Card,0,4,21.4,1,0,No
CUST016241,62,Female,Bangalore,12,8,1376.41,11740.78,30,Debit Card,1,7,11.8,2,1,No
CUST016242,36,Male,Mumbai,56,93,5514.55,488623.05,187,Debit Card,0,3,22.5,1,5,No
CUST016243,36,Female,Bangalore,14,21,1613.0,30791.97,8,Debit Card,1,8,53.6,1,0,No
CUST016244,18,Female,Bangalore,64,117,2240.61,250154.52,49,Debit Card,0,3,12.9,2,4,No
CUST016245,32,Male,Hyderabad,22,48,906.52,44868.35,60,Credit Card,0,5,45.0,1,1,No
CUST016246,48,Female,Mumbai,11,29,1717.06,58660.94,49,UPI,1,5,42.6,2,10,No
CUST016247,56,Male,Bangalore,84,46,1311.84,63312.13,64,Wallet,0,9,21.9,2,0,Yes
CUST016248,28,Male,Ahmedabad,20,28,2153.38,69184.3,32,UPI,0,6,16.5,1,0,No
CUST016249,43,Male,Kolkata,37,86,862.35,64783.2,56,UPI,1,6,17.2,1,4,No
CUST016250,50,Female,Hyderabad,27,59,812.16,51775.41,23,Debit Card,1,9,67.3,0,0,Yes
CUST016251,38,Female,Ahmedabad,19,17,1720.3,30322.76,21,UPI,1,5,8.9,2,1,No
CUST016252,18,Female,Mumbai,31,63,5542.46,312331.28,39,Credit Card,1,6,53.7,6,0,No
